sample,read_local_address,contig_local_address,fwd_download,rev_download,contig_download,contig,Date,Depth,Ocean,Location,Lon,Lat,cruise_id,cruise_station
SRR5788194,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788194/SRR5788194_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788194/SRR5788194_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187243/S0041.fa,S0041.fa,28/06/2010,100,Atlantic,GA02    ,19.43336,-29.38323,PE321    ,35
SRR5788195,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788195/SRR5788195_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788195/SRR5788195_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187242/S0040.fa,S0040.fa,28/06/2010,72,Atlantic,GA02    ,19.43336,-29.38323,PE321    ,35
SRR5788196,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788196/SRR5788196_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788196/SRR5788196_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187237/S0034.fa,S0034.fa,26/06/2010,75,Atlantic,GA02    ,22.33305,-35.86703,PE321    ,33
SRR5788197,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788197/SRR5788197_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788197/SRR5788197_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187236/S0033.fa,S0033.fa,26/06/2010,9,Atlantic,GA02    ,22.33305,-35.86703,PE321    ,33
SRR5788198,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788198/SRR5788198_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788198/SRR5788198_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187239/S0036.fa,S0036.fa,26/06/2010,150,Atlantic,GA02    ,22.33305,-35.86703,PE321    ,33
SRR5788199,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788199/SRR5788199_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788199/SRR5788199_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187238/S0035.fa,S0035.fa,26/06/2010,99,Atlantic,GA02    ,22.33305,-35.86703,PE321    ,33
SRR5788200,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788200/SRR5788200_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788200/SRR5788200_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187245/S0043.fa,S0043.fa,28/06/2010,201,Atlantic,GA02    ,22.33305,-35.86703,PE321    ,35
SRR5788201,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788201/SRR5788201_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788201/SRR5788201_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187244/S0042.fa,S0042.fa,28/06/2010,151,Atlantic,GA02    ,22.33305,-35.86703,PE321    ,35
SRR5788202,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788202/SRR5788202_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788202/SRR5788202_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187675/S0490.fa,S0490.fa,12/11/2010,21.1,Atlantic,GA10    ,22.33305,-35.86703,D357     ,3
SRR5788203,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788203/SRR5788203_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788203/SRR5788203_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187674/S0489.fa,S0489.fa,12/11/2010,6.3,Atlantic,GA10    ,22.33305,-35.86703,D357     ,3
SRR5788204,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788204/SRR5788204_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788204/SRR5788204_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187277/S0076.fa,S0076.fa,03/12/2011,183.8,Atlantic,GA03    ,22.33305,-35.86703,KN204    ,20
SRR5788205,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788205/SRR5788205_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788205/SRR5788205_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187667/S0482.fa,S0482.fa,29/10/2010,101.9,Atlantic,GA10    ,22.33305,-35.86703,D357     ,6
SRR5788206,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788206/SRR5788206_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788206/SRR5788206_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187666/S0481.fa,S0481.fa,29/10/2010,76.2,Atlantic,GA10    ,22.3411,-63.5833,D357     ,6
SRR5788207,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788207/SRR5788207_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788207/SRR5788207_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187669/S0484.fa,S0484.fa,10/11/2010,21.2,Atlantic,GA10    ,22.3411,-63.5833,D357     ,9
SRR5788208,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788208/SRR5788208_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788208/SRR5788208_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187668/S0483.fa,S0483.fa,10/11/2010,6,Atlantic,GA10    ,22.3411,-63.5833,D357     ,9
SRR5788209,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788209/SRR5788209_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788209/SRR5788209_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187671/S0486.fa,S0486.fa,10/11/2010,60.9,Atlantic,GA10    ,22.3411,-63.5833,D357     ,9
SRR5788210,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788210/SRR5788210_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788210/SRR5788210_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187670/S0485.fa,S0485.fa,10/11/2010,41.3,Atlantic,GA10    ,22.3411,-63.5833,D357     ,9
SRR5788211,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788211/SRR5788211_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788211/SRR5788211_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187673/S0488.fa,S0488.fa,10/11/2010,101.1,Atlantic,GA10    ,22.75,-158,D357     ,9
SRR5788212,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788212/SRR5788212_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788212/SRR5788212_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187672/S0487.fa,S0487.fa,10/11/2010,71.6,Atlantic,GA10    ,22.75,-158,D357     ,9
SRR5788213,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788213/SRR5788213_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788213/SRR5788213_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187279/S0078.fa,S0078.fa,03/12/2011,300.8,Atlantic,GA03    ,22.75,-158,KN204    ,20
SRR5788214,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788214/SRR5788214_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788214/SRR5788214_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187278/S0077.fa,S0077.fa,03/12/2011,234.1,Atlantic,GA03    ,22.75,-158,KN204    ,20
SRR5788215,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788215/SRR5788215_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788215/SRR5788215_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187281/S0080.fa,S0080.fa,03/12/2011,499.6,Atlantic,GA03    ,22.75,-158,KN204    ,20
SRR5788216,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788216/SRR5788216_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788216/SRR5788216_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187321/S0122.fa,S0122.fa,12/11/2011,39.4,Atlantic,GA03    ,22.75,-158,KN204    ,4
SRR5788217,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788217/SRR5788217_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788217/SRR5788217_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187320/S0120.fa,S0120.fa,08/11/2011,285.9,Atlantic,GA03    ,22.75,-158,KN204    ,1
SRR5788218,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788218/SRR5788218_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788218/SRR5788218_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187323/S0124.fa,S0124.fa,12/11/2011,90.8,Atlantic,GA03    ,22.75,-158,KN204    ,4
SRR5788219,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788219/SRR5788219_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788219/SRR5788219_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187322/S0123.fa,S0123.fa,12/11/2011,65.6,Atlantic,GA03    ,22.75,-158,KN204    ,4
SRR5788220,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788220/SRR5788220_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788220/SRR5788220_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187317/S0117.fa,S0117.fa,08/11/2011,109.9,Atlantic,GA03    ,22.75,-158,KN204    ,1
SRR5788221,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788221/SRR5788221_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788221/SRR5788221_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187316/S0116.fa,S0116.fa,08/11/2011,89.2,Atlantic,GA03    ,22.75,-158,KN204    ,1
SRR5788222,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788222/SRR5788222_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788222/SRR5788222_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187319/S0119.fa,S0119.fa,08/11/2011,185.8,Atlantic,GA03    ,22.75,-158,KN204    ,1
SRR5788223,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788223/SRR5788223_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788223/SRR5788223_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187318/S0118.fa,S0118.fa,08/11/2011,135.4,Atlantic,GA03    ,22.75,-158,KN204    ,1
SRR5788224,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788224/SRR5788224_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788224/SRR5788224_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187283/S0082.fa,S0082.fa,19/11/2011,41.8,Atlantic,GA03    ,22.75,-158,KN204    ,10
SRR5788225,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788225/SRR5788225_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788225/SRR5788225_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187295/S0094.fa,S0094.fa,30/11/2011,135.6,Atlantic,GA03    ,22.75,-158,KN204    ,16
SRR5788226,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788226/SRR5788226_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788226/SRR5788226_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187325/S0126.fa,S0126.fa,12/11/2011,135.2,Atlantic,GA03    ,22.75,-158,KN204    ,4
SRR5788227,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788227/SRR5788227_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788227/SRR5788227_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187324/S0125.fa,S0125.fa,12/11/2011,111.1,Atlantic,GA03    ,22.75,-158,KN204    ,4
SRR5788228,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788228/SRR5788228_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788228/SRR5788228_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187282/S0081.fa,S0081.fa,03/12/2011,1055.2,Atlantic,GA03    ,22.75,-158,KN204    ,20
SRR5788229,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788229/SRR5788229_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788229/SRR5788229_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187215/S0011.fa,S0011.fa,12/05/2010,100,Atlantic,GA02    ,22.75,-158,PE319    ,12
SRR5788230,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788230/SRR5788230_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788230/SRR5788230_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187214/S0010.fa,S0010.fa,12/05/2010,73,Atlantic,GA02    ,22.75,-158,PE319    ,12
SRR5788231,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788231/SRR5788231_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788231/SRR5788231_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187211/S0006.fa,S0006.fa,10/05/2010,199,Atlantic,GA02    ,22.75,-158,PE319    ,10
SRR5788232,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788232/SRR5788232_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788232/SRR5788232_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187210/S0005.fa,S0005.fa,10/05/2010,152,Atlantic,GA02    ,22.75,-158,PE319    ,10
SRR5788233,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788233/SRR5788233_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788233/SRR5788233_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187213/S0009.fa,S0009.fa,12/05/2010,49,Atlantic,GA02    ,22.75,-158,PE319    ,12
SRR5788234,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788234/SRR5788234_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788234/SRR5788234_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187212/S0008.fa,S0008.fa,12/05/2010,10,Atlantic,GA02    ,22.75,-158,PE319    ,12
SRR5788235,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788235/SRR5788235_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788235/SRR5788235_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187207/S0002.fa,S0002.fa,10/05/2010,50,Atlantic,GA02    ,22.75,-158,PE319    ,10
SRR5788236,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788236/SRR5788236_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788236/SRR5788236_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187206/S0001.fa,S0001.fa,10/05/2010,10,Atlantic,GA02    ,22.75,-158,PE319    ,10
SRR5788237,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788237/SRR5788237_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788237/SRR5788237_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187209/S0004.fa,S0004.fa,10/05/2010,101,Atlantic,GA02    ,22.75,-158,PE319    ,10
SRR5788238,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788238/SRR5788238_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788238/SRR5788238_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187208/S0003.fa,S0003.fa,10/05/2010,75,Atlantic,GA02    ,22.75,-158,PE319    ,10
SRR5788239,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788239/SRR5788239_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788239/SRR5788239_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187624/S0439.fa,S0439.fa,12/06/2011,17,Pacific ,GP13    ,22.75,-158,TAN1109  ,GT4
